customer_id,revenue,orders,units_purchased,unique_products,first_purchase,last_purchase,country,average_order_value,revenue_rank
13091,345.82,1,466,21,2011-11-11 15:54:00,2011-11-11 15:54:00,United Kingdom,345.82,3030
15781,345.46000000000004,3,180,20,2011-02-07 09:15:00,2011-11-14 14:57:00,United Kingdom,115.15333333333335,3031
17123,345.3,1,246,9,2011-07-01 10:47:00,2011-07-01 10:47:00,United Kingdom,345.3,3032
13774,345.0,1,192,22,2011-09-19 12:06:00,2011-09-19 12:06:00,United Kingdom,345.0,3033
14633,344.90000000000003,1,96,20,2011-03-18 17:07:00,2011-03-18 17:07:00,United Kingdom,344.90000000000003,3034
16978,344.33,1,166,39,2011-09-23 12:50:00,2011-09-23 12:50:00,United Kingdom,344.33,3035
17569,344.14,1,159,29,2011-01-11 14:15:00,2011-01-11 14:15:00,United Kingdom,344.14,3036
13068,344.0,2,200,1,2011-01-24 08:20:00,2011-11-29 15:00:00,United Kingdom,172.0,3037
15047,343.62,1,222,22,2011-03-15 10:49:00,2011-03-15 10:49:00,United Kingdom,343.62,3038
15520,343.5,1,314,18,2011-12-08 10:58:00,2011-12-08 10:58:00,United Kingdom,343.5,3039
18081,343.45,3,195,14,2011-07-29 11:56:00,2011-11-03 16:30:00,United Kingdom,114.48333333333333,3040
12715,343.36,1,192,20,2011-08-25 15:22:00,2011-08-25 15:22:00,Sweden,343.36,3041
12875,343.2300000000001,2,2019,1,2010-12-12 12:03:00,2011-07-19 15:30:00,United Kingdom,171.61500000000004,3042
17795,342.83,2,305,43,2011-03-20 12:02:00,2011-06-13 12:36:00,United Kingdom,171.415,3043
16851,342.45,3,271,17,2011-10-19 09:48:00,2011-12-05 13:32:00,United Kingdom,114.14999999999999,3044
17835,342.24,3,344,45,2011-11-16 16:30:00,2011-12-07 11:48:00,United Kingdom,114.08,3045
16826,341.7,1,158,22,2011-10-19 14:05:00,2011-10-19 14:05:00,United Kingdom,341.7,3046
13347,341.36,1,205,8,2011-09-30 13:28:00,2011-09-30 13:28:00,United Kingdom,341.36,3047
14491,340.93,2,139,17,2010-12-02 12:10:00,2011-06-17 15:22:00,United Kingdom,170.465,3048
15115,340.11,1,157,21,2011-11-21 14:59:00,2011-11-21 14:59:00,United Kingdom,340.11,3049
13737,339.6,1,125,29,2011-05-23 16:32:00,2011-05-23 16:32:00,United Kingdom,339.6,3050
17045,339.44,3,106,20,2011-04-06 12:08:00,2011-08-18 17:09:00,United Kingdom,113.14666666666666,3051
16545,339.3,1,78,3,2011-06-28 10:37:00,2011-06-28 10:37:00,United Kingdom,339.3,3052
17697,338.95,1,93,19,2011-04-17 15:40:00,2011-04-17 15:40:00,United Kingdom,338.95,3053
16183,338.71000000000004,1,113,15,2011-10-03 14:59:00,2011-10-03 14:59:00,United Kingdom,338.71000000000004,3054
13569,338.62,2,156,73,2010-12-07 12:29:00,2011-11-22 13:07:00,United Kingdom,169.31,3055
15652,337.74,1,208,21,2011-09-09 14:22:00,2011-09-09 14:22:00,United Kingdom,337.74,3056
15942,337.44,1,232,14,2011-07-29 09:01:00,2011-07-29 09:01:00,United Kingdom,337.44,3057
13930,337.34,2,274,15,2011-07-26 11:00:00,2011-10-13 09:45:00,United Kingdom,168.67,3058
15900,337.28000000000003,1,216,44,2011-11-16 12:19:00,2011-11-16 12:19:00,United Kingdom,337.28000000000003,3059
17973,337.04,1,176,15,2011-10-19 10:34:00,2011-10-19 10:34:00,United Kingdom,337.04,3060
16105,336.96,1,330,13,2011-04-05 10:13:00,2011-04-05 10:13:00,United Kingdom,336.96,3061
15619,336.4,1,136,3,2011-11-29 08:14:00,2011-11-29 08:14:00,United Kingdom,336.4,3062
17384,336.4,2,88,12,2011-05-04 16:07:00,2011-11-20 15:48:00,United Kingdom,168.2,3062
18078,336.13,2,145,27,2011-03-25 15:08:00,2011-05-06 14:32:00,United Kingdom,168.065,3063
18276,335.86,1,186,14,2011-10-27 10:54:00,2011-10-27 10:54:00,United Kingdom,335.86,3064
14196,335.52,1,142,6,2011-08-25 10:25:00,2011-08-25 10:25:00,United Kingdom,335.52,3065
16063,335.32,1,262,23,2011-03-24 14:55:00,2011-03-24 14:56:00,United Kingdom,335.32,3066
17917,335.03,3,184,77,2010-12-12 12:08:00,2011-10-25 13:20:00,United Kingdom,111.67666666666666,3067
12489,334.93,1,105,15,2011-01-07 13:13:00,2011-01-07 13:13:00,France,334.93,3068
14988,334.54,1,141,40,2011-05-12 12:05:00,2011-05-12 12:05:00,United Kingdom,334.54,3069
15466,334.53,1,246,56,2011-09-15 14:08:00,2011-09-15 14:08:00,United Kingdom,334.53,3070
17221,334.48,2,287,59,2011-11-03 17:39:00,2011-12-02 13:35:00,United Kingdom,167.24,3071
12350,334.40000000000003,1,197,17,2011-02-02 16:01:00,2011-02-02 16:01:00,Norway,334.40000000000003,3072
15918,334.23,2,153,33,2011-03-13 15:55:00,2011-06-02 11:42:00,United Kingdom,167.115,3073
14264,333.97,2,70,15,2011-04-08 12:20:00,2011-07-08 10:20:00,United Kingdom,166.985,3074
13216,333.74,1,297,5,2011-03-17 12:18:00,2011-03-17 12:18:00,United Kingdom,333.74,3075
13727,333.48,2,162,19,2011-11-06 12:16:00,2011-11-11 09:46:00,United Kingdom,166.74,3076
16625,333.08,1,164,23,2011-03-10 12:50:00,2011-03-10 12:50:00,United Kingdom,333.08,3077
14902,332.66,1,218,20,2011-11-14 10:34:00,2011-11-14 10:34:00,United Kingdom,332.66,3078
13904,332.64,2,332,24,2011-02-18 11:18:00,2011-11-02 13:41:00,United Kingdom,166.32,3079
16850,332.41,1,249,19,2011-01-10 11:09:00,2011-01-10 11:09:00,United Kingdom,332.41,3080
16803,332.3,1,245,24,2011-10-05 14:28:00,2011-10-05 14:28:00,United Kingdom,332.3,3081
16177,331.95,1,95,15,2011-10-20 12:57:00,2011-10-20 12:57:00,United Kingdom,331.95,3082
16030,331.24,1,283,28,2011-02-03 11:28:00,2011-02-03 11:28:00,United Kingdom,331.24,3083
15210,331.18,1,228,20,2011-04-28 16:11:00,2011-04-28 16:11:00,United Kingdom,331.18,3084
16478,331.0,3,224,15,2011-10-05 12:02:00,2011-11-14 15:51:00,United Kingdom,110.33333333333333,3085
12891,331.0,3,950,2,2011-02-20 11:28:00,2011-06-07 12:31:00,United Kingdom,110.33333333333333,3085
17862,330.9,1,100,11,2011-01-20 12:23:00,2011-01-20 12:23:00,United Kingdom,330.9,3086
12519,330.84000000000003,1,175,17,2011-10-07 09:26:00,2011-10-07 09:26:00,Germany,330.84000000000003,3087
13706,330.79,1,189,20,2011-02-10 09:21:00,2011-02-10 09:21:00,United Kingdom,330.79,3088
14517,330.45,2,91,17,2011-07-21 11:42:00,2011-11-06 14:20:00,United Kingdom,165.225,3089
15130,330.11,1,197,22,2011-06-23 10:15:00,2011-06-23 10:15:00,United Kingdom,330.11,3090
15714,330.03000000000003,2,186,34,2011-09-23 11:25:00,2011-11-28 11:26:00,United Kingdom,165.01500000000001,3091
16593,330.03,3,116,24,2011-01-16 12:11:00,2011-10-20 12:41:00,United Kingdom,110.00999999999999,3092
12953,329.85,1,84,17,2011-11-30 09:24:00,2011-11-30 09:24:00,United Kingdom,329.85,3093
17866,329.65000000000003,1,174,9,2011-07-20 11:07:00,2011-07-20 11:07:00,United Kingdom,329.65000000000003,3094
17615,329.6,3,140,13,2011-05-01 15:33:00,2011-08-01 14:06:00,United Kingdom,109.86666666666667,3095
13239,329.56,1,327,21,2011-03-23 10:25:00,2011-03-23 10:25:00,United Kingdom,329.56,3096
17914,329.36,1,457,72,2011-12-06 11:58:00,2011-12-06 11:58:00,United Kingdom,329.36,3097
17154,329.34,1,490,23,2011-09-25 13:42:00,2011-09-25 13:42:00,United Kingdom,329.34,3098
15153,329.25,1,198,22,2011-11-08 17:09:00,2011-11-08 17:09:00,United Kingdom,329.25,3099
15880,329.03,1,202,95,2010-12-05 13:00:00,2010-12-05 13:00:00,United Kingdom,329.03,3100
14012,328.8,1,160,11,2011-03-07 12:26:00,2011-03-07 12:26:00,United Kingdom,328.8,3101
17222,328.65,1,122,27,2011-10-05 13:58:00,2011-10-05 13:58:00,United Kingdom,328.65,3102
16343,328.58,2,175,29,2011-11-23 17:43:00,2011-11-23 17:45:00,United Kingdom,164.29,3103
16855,328.40000000000003,2,164,19,2011-10-27 16:31:00,2011-11-16 12:03:00,United Kingdom,164.20000000000002,3104
15213,328.35,2,272,22,2011-01-14 11:05:00,2011-01-25 12:21:00,United Kingdom,164.175,3105
14747,328.2,1,84,18,2011-04-04 14:09:00,2011-04-04 14:09:00,United Kingdom,328.2,3106
14206,328.15999999999997,1,276,20,2011-04-14 16:38:00,2011-04-14 16:38:00,United Kingdom,328.15999999999997,3107
16318,328.15000000000003,1,199,19,2011-11-04 13:05:00,2011-11-04 13:05:00,United Kingdom,328.15000000000003,3108
15314,327.97,1,313,24,2011-05-24 14:39:00,2011-05-24 14:39:00,United Kingdom,327.97,3109
14024,327.7,2,150,16,2011-08-07 13:31:00,2011-08-10 11:30:00,United Kingdom,163.85,3110
15579,327.6,2,117,45,2011-01-30 12:09:00,2011-10-02 12:45:00,United Kingdom,163.8,3111
16366,327.3,1,256,18,2011-11-21 08:19:00,2011-11-21 08:19:00,United Kingdom,327.3,3112
14870,327.25,1,119,13,2011-03-23 10:51:00,2011-03-23 10:51:00,United Kingdom,327.25,3113
16322,326.75,2,231,28,2011-11-03 14:33:00,2011-12-08 15:41:00,United Kingdom,163.375,3114
14987,326.4,2,128,2,2010-12-09 12:13:00,2011-11-24 09:59:00,United Kingdom,163.2,3115
17715,326.4,1,384,1,2011-05-23 12:32:00,2011-05-23 12:32:00,United Kingdom,326.4,3115
16071,326.24,1,180,21,2011-10-26 11:14:00,2011-10-26 11:14:00,United Kingdom,326.24,3116
15363,326.0,1,144,16,2010-12-02 12:28:00,2010-12-02 12:28:00,United Kingdom,326.0,3117
12844,325.96000000000004,2,125,47,2011-08-01 13:11:00,2011-11-10 13:31:00,United Kingdom,162.98000000000002,3118
16830,325.91,1,264,23,2011-11-01 11:35:00,2011-11-01 11:35:00,United Kingdom,325.91,3119
14850,325.75,1,293,21,2011-02-01 11:21:00,2011-02-01 11:21:00,United Kingdom,325.75,3120
15944,325.1,1,50,6,2011-03-08 10:33:00,2011-03-08 10:33:00,United Kingdom,325.1,3121
12790,324.92,1,166,21,2011-05-31 14:14:00,2011-05-31 14:14:00,Netherlands,324.92,3122
13801,324.8,1,168,23,2011-10-04 10:15:00,2011-10-04 10:15:00,United Kingdom,324.8,3123
15597,324.57,1,279,22,2011-11-04 13:26:00,2011-11-04 13:26:00,United Kingdom,324.57,3124
16685,324.24,2,396,60,2011-10-09 13:44:00,2011-10-09 13:58:00,United Kingdom,162.12,3125
18261,324.24,2,146,19,2011-09-05 09:34:00,2011-10-27 15:36:00,United Kingdom,162.12,3125
15675,323.69,3,527,20,2011-03-04 14:21:00,2011-09-19 13:48:00,United Kingdom,107.89666666666666,3126
15921,323.03000000000003,1,162,24,2011-06-20 11:03:00,2011-06-20 11:03:00,United Kingdom,323.03000000000003,3127
16739,323.0,1,172,13,2011-06-16 09:17:00,2011-06-16 09:17:00,United Kingdom,323.0,3128
13955,322.96,2,154,33,2011-02-07 12:24:00,2011-07-08 17:19:00,United Kingdom,161.48,3129
16627,322.8,1,162,20,2011-09-21 14:38:00,2011-09-21 14:38:00,United Kingdom,322.8,3130
16342,322.41,4,157,10,2011-06-13 10:10:00,2011-09-25 14:36:00,United Kingdom,80.6025,3131
14424,322.08,1,48,1,2011-11-22 11:48:00,2011-11-22 11:48:00,United Kingdom,322.08,3132
15224,322.08,2,152,13,2010-12-12 12:34:00,2010-12-16 15:02:00,United Kingdom,161.04,3132
14484,321.92,1,210,14,2011-10-20 14:11:00,2011-10-20 14:11:00,United Kingdom,321.92,3133
17976,321.79,1,93,56,2010-12-02 13:49:00,2010-12-02 13:49:00,United Kingdom,321.79,3134
14823,321.43,3,88,56,2011-05-29 12:48:00,2011-06-12 13:12:00,United Kingdom,107.14333333333333,3135
15236,321.05,1,269,15,2011-02-14 10:52:00,2011-02-14 10:52:00,United Kingdom,321.05,3136
16096,320.62,1,155,12,2011-03-20 13:38:00,2011-03-20 13:38:00,United Kingdom,320.62,3137
14622,320.58000000000004,1,146,21,2011-06-08 12:42:00,2011-06-08 12:42:00,United Kingdom,320.58000000000004,3138
13986,320.46,1,430,12,2011-11-22 15:00:00,2011-11-22 15:00:00,United Kingdom,320.46,3139
15107,319.5,6,169,12,2010-12-02 13:45:00,2011-02-01 14:46:00,United Kingdom,53.25,3140
16967,319.02,1,333,21,2011-06-03 14:24:00,2011-06-03 14:24:00,United Kingdom,319.02,3141
17157,319.0,2,172,11,2011-06-16 15:08:00,2011-12-02 09:10:00,United Kingdom,159.5,3142
17229,318.76,2,185,39,2011-07-20 12:38:00,2011-09-04 13:56:00,United Kingdom,159.38,3143
17248,318.65,1,213,68,2011-08-11 13:34:00,2011-08-11 13:34:00,United Kingdom,318.65,3144
14703,318.17,1,183,22,2011-11-25 09:23:00,2011-11-25 09:23:00,United Kingdom,318.17,3145
17839,318.15,1,257,50,2011-10-28 17:27:00,2011-10-28 17:27:00,United Kingdom,318.15,3146
12648,318.05,1,160,21,2011-07-08 11:55:00,2011-07-08 11:55:00,Germany,318.05,3147
18066,318.0,1,108,10,2011-09-25 15:30:00,2011-09-25 15:30:00,United Kingdom,318.0,3148
17172,317.76,1,480,15,2011-09-22 09:36:00,2011-09-22 09:36:00,United Kingdom,317.76,3149
15101,317.53000000000003,2,241,8,2010-12-15 12:54:00,2011-12-01 10:18:00,United Kingdom,158.76500000000001,3150
17267,317.2,2,158,37,2011-08-04 17:19:00,2011-08-04 17:22:00,United Kingdom,158.6,3151
15257,317.15,1,46,7,2011-03-01 12:58:00,2011-03-01 12:58:00,United Kingdom,317.15,3152
15385,316.88,1,161,12,2011-10-30 15:11:00,2011-10-30 15:11:00,United Kingdom,316.88,3153
15243,316.68,1,185,22,2011-09-26 14:12:00,2011-09-26 14:12:00,United Kingdom,316.68,3154
16761,316.62,1,341,13,2011-09-04 11:15:00,2011-09-04 11:15:00,United Kingdom,316.62,3155
15204,316.58,1,258,9,2010-12-17 13:49:00,2010-12-17 13:49:00,United Kingdom,316.58,3156
17458,316.5,1,170,52,2011-11-24 13:01:00,2011-11-24 13:01:00,United Kingdom,316.5,3157
13494,316.26000000000005,1,162,18,2011-02-01 11:58:00,2011-02-01 11:58:00,United Kingdom,316.26000000000005,3158
15872,316.25,2,187,101,2011-11-25 11:54:00,2011-11-25 11:55:00,United Kingdom,158.125,3159
14479,316.25,2,117,18,2010-12-09 12:59:00,2011-03-31 09:07:00,United Kingdom,158.125,3159
16473,316.11,3,196,18,2011-01-07 10:55:00,2011-06-28 09:10:00,United Kingdom,105.37,3160
18117,315.65,1,605,68,2011-11-14 12:47:00,2011-11-14 12:47:00,United Kingdom,315.65,3161
12614,315.6,1,76,20,2011-03-07 10:22:00,2011-03-07 10:22:00,Germany,315.6,3162
15766,315.06,1,170,11,2011-10-06 17:03:00,2011-10-06 17:03:00,United Kingdom,315.06,3163
16091,315.06,2,154,16,2011-05-25 09:18:00,2011-07-08 08:45:00,United Kingdom,157.53,3163
17237,314.69,2,105,18,2011-11-17 12:55:00,2011-11-28 15:02:00,United Kingdom,157.345,3164
16193,314.45,1,219,19,2011-04-17 11:45:00,2011-04-17 11:45:00,United Kingdom,314.45,3165
12650,314.44,1,254,20,2011-12-06 16:34:00,2011-12-06 16:34:00,France,314.44,3166
16227,314.22,1,90,6,2011-04-28 13:33:00,2011-04-28 13:33:00,United Kingdom,314.22,3167
15970,314.09999999999997,1,116,11,2011-02-09 12:08:00,2011-02-09 12:08:00,United Kingdom,314.09999999999997,3168
13484,313.8,1,44,8,2011-04-12 16:30:00,2011-04-12 16:30:00,United Kingdom,313.8,3169
16582,313.62,1,164,6,2011-08-18 17:02:00,2011-08-18 17:02:00,United Kingdom,313.62,3170
14729,313.49,1,197,69,2010-12-01 12:43:00,2010-12-01 12:43:00,United Kingdom,313.49,3171
13845,312.98,1,182,9,2011-10-06 08:25:00,2011-10-06 08:25:00,United Kingdom,312.98,3172
15318,312.62,1,642,33,2011-12-06 11:30:00,2011-12-06 11:30:00,United Kingdom,312.62,3173
14555,312.54,2,122,18,2011-02-10 17:19:00,2011-10-13 16:24:00,United Kingdom,156.27,3174
12834,312.38,1,110,18,2011-03-02 09:49:00,2011-03-02 09:49:00,United Kingdom,312.38,3175
13642,312.28,1,151,57,2011-05-08 12:34:00,2011-05-08 12:34:00,United Kingdom,312.28,3176
17362,312.23,2,191,30,2011-02-03 10:26:00,2011-04-14 14:43:00,United Kingdom,156.115,3177
12785,311.95,1,131,14,2010-12-10 13:48:00,2010-12-10 13:48:00,Portugal,311.95,3178
16450,311.92,1,200,11,2011-07-13 11:47:00,2011-07-13 11:47:00,United Kingdom,311.92,3179
14142,311.81,1,313,22,2010-12-01 16:33:00,2010-12-01 16:33:00,United Kingdom,311.81,3180
15326,311.71,1,386,29,2011-01-10 11:38:00,2011-01-10 11:38:00,United Kingdom,311.71,3181
14951,311.69,1,311,20,2011-09-21 15:15:00,2011-09-21 15:15:00,United Kingdom,311.69,3182
14327,311.65000000000003,1,139,12,2011-06-29 13:58:00,2011-06-29 13:58:00,United Kingdom,311.65000000000003,3183
12852,311.55,1,149,17,2011-02-18 08:47:00,2011-02-18 08:47:00,United Kingdom,311.55,3184
13990,311.3,1,190,16,2011-05-10 15:19:00,2011-05-10 15:19:00,United Kingdom,311.3,3185
17854,311.26,2,84,15,2011-04-26 16:53:00,2011-06-07 16:21:00,United Kingdom,155.63,3186
16781,311.25,1,113,17,2010-12-02 14:26:00,2010-12-02 14:26:00,United Kingdom,311.25,3187
13897,311.16,1,200,17,2011-10-20 14:30:00,2011-10-20 14:30:00,United Kingdom,311.16,3188
15185,310.62,1,666,21,2011-09-30 14:06:00,2011-09-30 14:06:00,United Kingdom,310.62,3189
15308,310.47,1,175,19,2011-03-10 13:08:00,2011-03-10 13:08:00,United Kingdom,310.47,3190
14311,310.26,1,146,20,2011-04-11 10:14:00,2011-04-11 10:14:00,United Kingdom,310.26,3191
17912,310.06,5,184,35,2010-12-10 11:11:00,2011-02-02 14:25:00,United Kingdom,62.012,3192
14924,310.05,1,64,10,2011-04-08 09:25:00,2011-04-08 09:25:00,United Kingdom,310.05,3193
15661,309.8,2,236,4,2011-01-05 12:32:00,2011-01-26 13:56:00,United Kingdom,154.9,3194
15699,309.65,1,113,18,2011-11-22 08:26:00,2011-11-22 08:26:00,United Kingdom,309.65,3195
16810,309.54,1,114,15,2011-05-31 15:32:00,2011-05-31 15:32:00,United Kingdom,309.54,3196
14339,309.52000000000004,1,168,14,2011-04-11 11:06:00,2011-04-11 11:06:00,United Kingdom,309.52000000000004,3197
14847,309.40000000000003,1,120,13,2011-07-14 10:52:00,2011-07-14 10:52:00,United Kingdom,309.40000000000003,3198
17604,309.36,2,169,57,2011-01-31 15:09:00,2011-05-06 13:43:00,United Kingdom,154.68,3199
12884,309.05,1,43,7,2011-09-12 13:10:00,2011-09-12 13:10:00,United Kingdom,309.05,3200
13787,309.04,2,337,24,2010-12-10 14:45:00,2011-09-25 12:06:00,United Kingdom,154.52,3201
15010,308.94,1,184,20,2011-11-04 12:42:00,2011-11-04 12:42:00,United Kingdom,308.94,3202
16956,308.74,1,114,16,2011-11-22 08:56:00,2011-11-22 08:56:00,United Kingdom,308.74,3203
13699,308.58000000000004,1,66,14,2011-07-07 16:51:00,2011-07-07 16:51:00,United Kingdom,308.58000000000004,3204
17510,308.48,1,214,20,2011-11-15 10:00:00,2011-11-15 10:00:00,United Kingdom,308.48,3205
13369,308.28000000000003,1,149,14,2010-12-09 11:30:00,2010-12-09 11:30:00,United Kingdom,308.28000000000003,3206
13466,307.90000000000003,1,259,17,2011-06-08 16:39:00,2011-06-08 16:39:00,United Kingdom,307.90000000000003,3207
15973,307.82000000000005,1,106,4,2010-12-08 11:42:00,2010-12-08 11:42:00,United Kingdom,307.82000000000005,3208
16123,307.78000000000003,1,170,16,2011-10-19 09:18:00,2011-10-19 09:18:00,United Kingdom,307.78000000000003,3209
13529,307.76,2,74,15,2011-05-19 11:50:00,2011-09-22 09:15:00,United Kingdom,153.88,3210
13395,307.72,1,336,21,2011-06-07 15:04:00,2011-06-07 15:04:00,United Kingdom,307.72,3211
13060,307.53000000000003,1,123,15,2011-03-31 11:37:00,2011-03-31 11:37:00,United Kingdom,307.53000000000003,3212
14716,307.51,2,495,46,2011-07-14 12:42:00,2011-10-27 17:29:00,United Kingdom,153.755,3213
14915,307.48,2,112,12,2011-03-07 09:39:00,2011-09-09 13:34:00,United Kingdom,153.74,3214
17120,307.46,1,120,18,2011-04-20 15:21:00,2011-04-20 15:21:00,United Kingdom,307.46,3215
13932,307.4,1,72,16,2011-02-18 12:02:00,2011-02-18 12:02:00,United Kingdom,307.4,3216
13142,307.09000000000003,1,258,23,2011-11-20 16:07:00,2011-11-20 16:07:00,United Kingdom,307.09000000000003,3217
17334,307.02000000000004,2,315,11,2011-02-04 09:03:00,2011-02-10 14:59:00,United Kingdom,153.51000000000002,3218
15087,306.94,1,470,15,2011-03-03 10:34:00,2011-03-03 10:34:00,United Kingdom,306.94,3219
13762,306.72,1,272,7,2011-05-05 09:15:00,2011-05-05 09:15:00,United Kingdom,306.72,3220
16668,306.72,6,318,9,2011-02-28 12:46:00,2011-11-24 17:43:00,United Kingdom,51.120000000000005,3220
13718,306.55,2,173,9,2011-02-17 11:58:00,2011-04-07 13:24:00,United Kingdom,153.275,3221
18059,306.46,3,258,17,2011-10-03 09:30:00,2011-11-16 16:49:00,United Kingdom,102.15333333333332,3222
15659,306.45,1,111,11,2011-10-27 09:23:00,2011-10-27 09:23:00,United Kingdom,306.45,3223
17176,306.13,1,170,15,2011-05-22 12:41:00,2011-05-22 12:41:00,United Kingdom,306.13,3224
13863,305.78,1,224,20,2011-04-06 10:20:00,2011-04-06 10:20:00,United Kingdom,305.78,3225
15219,305.75,1,45,9,2011-06-16 16:57:00,2011-06-16 16:57:00,United Kingdom,305.75,3226
16796,305.62,1,186,18,2011-09-11 14:01:00,2011-09-11 14:01:00,United Kingdom,305.62,3227
16181,305.54,1,152,11,2011-09-27 13:38:00,2011-09-27 13:38:00,United Kingdom,305.54,3228
13045,305.28000000000003,1,221,18,2011-09-01 15:04:00,2011-09-01 15:04:00,United Kingdom,305.28000000000003,3229
18220,305.28,1,288,2,2011-04-27 09:03:00,2011-04-27 09:03:00,United Kingdom,305.28,3230
12623,305.1,1,191,18,2011-03-08 13:50:00,2011-03-08 13:50:00,Germany,305.1,3231
17941,304.56,1,252,2,2011-08-01 08:30:00,2011-08-01 08:30:00,United Kingdom,304.56,3232
15163,304.47,2,186,29,2011-05-31 15:22:00,2011-11-21 13:10:00,United Kingdom,152.235,3233
18185,304.25,1,183,17,2011-04-04 13:42:00,2011-04-04 13:42:00,United Kingdom,304.25,3234
16217,304.25,2,91,13,2011-03-02 15:28:00,2011-04-18 13:31:00,United Kingdom,152.125,3234
17070,304.24,1,131,62,2011-08-17 17:01:00,2011-08-17 17:01:00,United Kingdom,304.24,3235
16674,304.24,2,181,89,2011-09-02 13:59:00,2011-10-16 11:31:00,United Kingdom,152.12,3235
17732,303.97,1,93,18,2010-12-02 09:29:00,2010-12-02 09:29:00,United Kingdom,303.97,3236
16400,303.93,1,172,28,2011-09-06 12:27:00,2011-09-06 12:27:00,United Kingdom,303.93,3237
13083,303.75,2,187,15,2011-09-25 10:46:00,2011-12-05 15:01:00,United Kingdom,151.875,3238
17433,303.16,1,185,53,2011-09-12 14:24:00,2011-09-12 14:24:00,United Kingdom,303.16,3239
16425,302.7,1,199,21,2011-02-10 14:30:00,2011-02-10 14:30:00,United Kingdom,302.7,3240
14248,302.58,1,102,8,2011-01-25 14:45:00,2011-01-25 14:45:00,United Kingdom,302.58,3241
16386,302.57,2,205,76,2011-03-31 12:19:00,2011-11-11 12:28:00,United Kingdom,151.285,3242
18165,302.46,1,254,10,2011-06-15 13:23:00,2011-06-15 13:23:00,United Kingdom,302.46,3243
16292,302.25,1,191,17,2011-08-10 12:24:00,2011-08-10 12:24:00,United Kingdom,302.25,3244
17506,302.2,1,139,14,2011-09-25 11:39:00,2011-09-25 11:39:00,United Kingdom,302.2,3245
15054,302.1,2,198,105,2011-10-30 14:33:00,2011-11-27 15:02:00,United Kingdom,151.05,3246
17094,302.0,1,152,14,2011-01-21 13:09:00,2011-01-21 13:09:00,United Kingdom,302.0,3247
16297,301.9,1,206,20,2011-03-16 08:29:00,2011-03-16 08:29:00,United Kingdom,301.9,3248
16715,301.71999999999997,1,642,19,2011-09-22 18:15:00,2011-09-22 18:15:00,United Kingdom,301.71999999999997,3249
15667,301.32000000000005,1,240,13,2011-10-31 10:56:00,2011-10-31 10:56:00,United Kingdom,301.32000000000005,3250
15148,301.29,1,187,20,2011-11-29 08:21:00,2011-11-29 08:21:00,United Kingdom,301.29,3251
15623,301.03000000000003,1,125,19,2011-07-21 17:26:00,2011-07-21 17:26:00,United Kingdom,301.03000000000003,3252
13479,300.95,2,134,14,2011-04-19 11:27:00,2011-05-23 10:45:00,United Kingdom,150.475,3253
17978,300.91999999999996,1,499,12,2010-12-09 14:05:00,2010-12-09 14:05:00,United Kingdom,300.91999999999996,3254
16430,300.85,1,103,6,2011-10-13 14:47:00,2011-10-13 14:47:00,United Kingdom,300.85,3255
16479,300.83,2,102,35,2011-11-29 13:04:00,2011-11-29 13:40:00,United Kingdom,150.415,3256
14762,300.52,1,341,21,2011-03-21 08:20:00,2011-03-21 08:20:00,United Kingdom,300.52,3257
13304,300.42,1,238,21,2010-12-23 14:35:00,2010-12-23 14:35:00,United Kingdom,300.42,3258
15254,300.36,1,275,18,2011-08-04 15:04:00,2011-08-04 15:04:00,United Kingdom,300.36,3259
17793,300.34,1,226,49,2011-11-14 14:24:00,2011-11-14 14:24:00,United Kingdom,300.34,3260
13745,300.04,1,496,25,2011-06-30 16:43:00,2011-06-30 16:43:00,United Kingdom,300.04,3261
18053,300.02,1,302,20,2011-09-30 09:05:00,2011-09-30 09:05:00,United Kingdom,300.02,3262
18215,299.34000000000003,1,118,13,2011-09-11 16:05:00,2011-09-11 16:05:00,United Kingdom,299.34000000000003,3263
13667,299.05,1,149,82,2011-07-13 15:42:00,2011-07-13 15:42:00,United Kingdom,299.05,3264
15609,298.48,1,148,16,2011-06-08 13:00:00,2011-06-08 13:00:00,United Kingdom,298.48,3265
17824,298.4,1,408,13,2011-10-19 14:14:00,2011-10-19 14:14:00,United Kingdom,298.4,3266
16104,298.21,1,122,28,2011-10-09 10:23:00,2011-10-09 10:23:00,United Kingdom,298.21,3267
17678,298.11,1,207,16,2011-03-21 11:52:00,2011-03-21 11:52:00,United Kingdom,298.11,3268
12881,298.0,1,21,7,2011-03-09 11:44:00,2011-03-09 11:44:00,United Kingdom,298.0,3269
15857,297.0,1,308,14,2011-11-21 12:18:00,2011-11-21 12:18:00,United Kingdom,297.0,3270
17531,296.7,1,136,14,2011-06-02 19:17:00,2011-06-02 19:17:00,United Kingdom,296.7,3271
13441,296.64,1,204,13,2011-09-09 09:38:00,2011-09-09 09:38:00,United Kingdom,296.64,3272
17266,296.58,3,153,60,2011-07-15 11:57:00,2011-12-07 14:12:00,United Kingdom,98.86,3273
13751,296.25,1,152,9,2011-02-24 15:56:00,2011-02-24 15:56:00,United Kingdom,296.25,3274
13504,295.93,1,178,22,2011-10-06 13:20:00,2011-10-06 13:20:00,United Kingdom,295.93,3275
16998,295.0,4,76,1,2011-02-08 15:42:00,2011-07-13 09:44:00,United Kingdom,73.75,3276
